★ StatTrak™ Bowie Knife | Night (Field-Tested),$195.41,$204.29
★ StatTrak™ Bowie Knife | Night (Minimal Wear),$244.25,$255.35
★ StatTrak™ Bowie Knife | Night (Well-Worn),$204.13,$213.40
★ StatTrak™ Bowie Knife | Rust Coat (Battle-Scarred),$116.27,$121.55
★ StatTrak™ Bowie Knife | Rust Coat (Well-Worn),$166.59,$174.16
★ StatTrak™ Bowie Knife | Safari Mesh (Field-Tested),$99.52,$104.04
★ StatTrak™ Bowie Knife | Safari Mesh (Minimal Wear),$152.09,$159.00
★ StatTrak™ Bowie Knife | Scorched (Battle-Scarred),$113.30,$118.45
★ StatTrak™ Bowie Knife | Scorched (Field-Tested),$102.24,$106.88
★ StatTrak™ Bowie Knife | Scorched (Minimal Wear),$126.48,$132.22
★ StatTrak™ Bowie Knife | Scorched (Well-Worn),$110.00,$115.00
★ StatTrak™ Bowie Knife | Slaughter (Factory New),$404.47,$422.85
★ StatTrak™ Bowie Knife | Stained (Battle-Scarred),$146.45,$153.10
★ StatTrak™ Bowie Knife | Stained (Factory New),$413.11,$431.88
★ StatTrak™ Bowie Knife | Stained (Minimal Wear),$170.14,$177.87
★ StatTrak™ Bowie Knife | Stained (Well-Worn),$131.92,$137.91
★ StatTrak™ Bowie Knife | Tiger Tooth (Factory New),$306.09,$320.00
★ StatTrak™ Bowie Knife | Tiger Tooth (Minimal Wear),$296.89,$310.38
★ StatTrak™ Bowie Knife | Ultraviolet (Battle-Scarred),$119.03,$124.44
★ StatTrak™ Bowie Knife | Ultraviolet (Field-Tested),$148.25,$154.98
★ StatTrak™ Bowie Knife | Ultraviolet (Minimal Wear),$192.26,$200.99
★ StatTrak™ Bowie Knife | Ultraviolet (Well-Worn),$141.32,$147.74
★ StatTrak™ Bowie Knife | Urban Masked (Battle-Scarred),$118.99,$124.39
★ StatTrak™ Bowie Knife | Urban Masked (Field-Tested),$109.16,$114.12
★ StatTrak™ Bowie Knife | Urban Masked (Well-Worn),$163.75,$171.19
★ StatTrak™ Butterfly Knife,$709.57,$741.82
★ StatTrak™ Butterfly Knife | Blue Steel (Field-Tested),$457.79,$478.59
★ StatTrak™ Butterfly Knife | Blue Steel (Minimal Wear),$546.99,$571.85
★ StatTrak™ Butterfly Knife | Blue Steel (Well-Worn),$443.06,$463.19
★ StatTrak™ Butterfly Knife | Boreal Forest (Battle-Scarred),$383.17,$400.58
★ StatTrak™ Butterfly Knife | Boreal Forest (Field-Tested),$310.20,$324.30
★ StatTrak™ Butterfly Knife | Boreal Forest (Minimal Wear),$422.55,$441.75
★ StatTrak™ Butterfly Knife | Boreal Forest (Well-Worn),$313.85,$328.11
★ StatTrak™ Butterfly Knife | Case Hardened (Battle-Scarred),$477.04,$498.72
★ StatTrak™ Butterfly Knife | Case Hardened (Field-Tested),$550.00,$575.00
★ StatTrak™ Butterfly Knife | Case Hardened (Minimal Wear),$645.17,$674.49
★ StatTrak™ Butterfly Knife | Crimson Web (Field-Tested),$535.38,$559.71
★ StatTrak™ Butterfly Knife | Crimson Web (Minimal Wear),$1,406.43,$1,470.35
★ StatTrak™ Butterfly Knife | Damascus Steel (Factory New),$692.31,$723.77
★ StatTrak™ Butterfly Knife | Damascus Steel (Field-Tested),$465.98,$487.16
★ StatTrak™ Butterfly Knife | Damascus Steel (Minimal Wear),$577.50,$603.75
★ StatTrak™ Butterfly Knife | Doppler (Factory New),$1,018.69,$1,064.99
★ StatTrak™ Butterfly Knife | Fade (Factory New),$1,364.40,$1,426.41
★ StatTrak™ Butterfly Knife | Forest DDPAT (Battle-Scarred),$283.83,$296.73
★ StatTrak™ Butterfly Knife | Forest DDPAT (Field-Tested),$266.78,$278.90
★ StatTrak™ Butterfly Knife | Forest DDPAT (Minimal Wear),$382.09,$399.45
★ StatTrak™ Butterfly Knife | Forest DDPAT (Well-Worn),$251.08,$262.49
★ StatTrak™ Butterfly Knife | Marble Fade (Factory New),$1,430.00,$1,495.00
★ StatTrak™ Butterfly Knife | Night (Battle-Scarred),$310.67,$324.79
★ StatTrak™ Butterfly Knife | Night (Field-Tested),$351.51,$367.48
★ StatTrak™ Butterfly Knife | Night (Minimal Wear),$593.61,$620.59
★ StatTrak™ Butterfly Knife | Night (Well-Worn),$326.40,$341.23
★ StatTrak™ Butterfly Knife | Rust Coat (Battle-Scarred),$371.17,$388.04
★ StatTrak™ Butterfly Knife | Rust Coat (Well-Worn),$412.40,$431.14
★ StatTrak™ Butterfly Knife | Safari Mesh (Battle-Scarred),$267.09,$279.23
★ StatTrak™ Butterfly Knife | Safari Mesh (Field-Tested),$304.78,$318.63
★ StatTrak™ Butterfly Knife | Safari Mesh (Minimal Wear),$306.09,$320.00
★ StatTrak™ Butterfly Knife | Safari Mesh (Well-Worn),$248.69,$259.99
★ StatTrak™ Butterfly Knife | Scorched (Field-Tested),$250.36,$261.74
★ StatTrak™ Butterfly Knife | Scorched (Minimal Wear),$347.17,$362.95
★ StatTrak™ Butterfly Knife | Slaughter (Factory New),$1,089.46,$1,138.98
★ StatTrak™ Butterfly Knife | Slaughter (Minimal Wear),$782.99,$818.58
★ StatTrak™ Butterfly Knife | Stained (Battle-Scarred),$301.30,$314.99
★ StatTrak™ Butterfly Knife | Stained (Factory New),$1,407.94,$1,471.93
★ StatTrak™ Butterfly Knife | Stained (Field-Tested),$326.35,$341.18
★ StatTrak™ Butterfly Knife | Stained (Minimal Wear),$346.15,$361.88
★ StatTrak™ Butterfly Knife | Stained (Well-Worn),$311.30,$325.45
★ StatTrak™ Butterfly Knife | Tiger Tooth (Factory New),$948.65,$991.77
★ StatTrak™ Butterfly Knife | Ultraviolet (Field-Tested),$377.30,$394.45
★ StatTrak™ Butterfly Knife | Ultraviolet (Minimal Wear),$651.81,$681.43
★ StatTrak™ Butterfly Knife | Urban Masked (Battle-Scarred),$279.59,$292.29
★ StatTrak™ Butterfly Knife | Urban Masked (Field-Tested),$275.48,$288.00
★ StatTrak™ Butterfly Knife | Urban Masked (Minimal Wear),$391.17,$408.95
★ StatTrak™ Butterfly Knife | Urban Masked (Well-Worn),$297.60,$311.12
★ StatTrak™ Classic Knife,$433.43,$453.13
★ StatTrak™ Classic Knife | Blue Steel (Battle-Scarred),$196.27,$205.19
★ StatTrak™ Classic Knife | Blue Steel (Field-Tested),$185.59,$194.02
★ StatTrak™ Classic Knife | Blue Steel (Minimal Wear),$217.66,$227.55
★ StatTrak™ Classic Knife | Blue Steel (Well-Worn),$169.47,$177.17
★ StatTrak™ Classic Knife | Boreal Forest (Battle-Scarred),$162.60,$169.99
★ StatTrak™ Classic Knife | Boreal Forest (Field-Tested),$137.85,$144.11
★ StatTrak™ Classic Knife | Boreal Forest (Minimal Wear),$186.39,$194.86
★ StatTrak™ Classic Knife | Case Hardened (Battle-Scarred),$232.95,$243.53
★ StatTrak™ Classic Knife | Case Hardened (Field-Tested),$261.78,$273.67
★ StatTrak™ Classic Knife | Case Hardened (Minimal Wear),$344.21,$359.85
★ StatTrak™ Classic Knife | Case Hardened (Well-Worn),$234.98,$245.66
★ StatTrak™ Classic Knife | Crimson Web (Field-Tested),$377.85,$395.02
★ StatTrak™ Classic Knife | Crimson Web (Minimal Wear),$696.12,$727.76
★ StatTrak™ Classic Knife | Fade (Factory New),$885.48,$925.72
★ StatTrak™ Classic Knife | Fade (Minimal Wear),$1,091.66,$1,141.28
★ StatTrak™ Classic Knife | Forest DDPAT (Battle-Scarred),$158.34,$165.53
★ StatTrak™ Classic Knife | Forest DDPAT (Field-Tested),$138.60,$144.90
★ StatTrak™ Classic Knife | Forest DDPAT (Minimal Wear),$161.76,$169.11
★ StatTrak™ Classic Knife | Forest DDPAT (Well-Worn),$186.39,$194.86
★ StatTrak™ Classic Knife | Night Stripe (Field-Tested),$202.16,$211.34
★ StatTrak™ Classic Knife | Night Stripe (Minimal Wear),$197.59,$206.57
★ StatTrak™ Classic Knife | Night Stripe (Well-Worn),$440.00,$460.00
★ StatTrak™ Classic Knife | Safari Mesh (Field-Tested),$124.30,$129.95
★ StatTrak™ Classic Knife | Safari Mesh (Minimal Wear),$145.93,$152.56
★ StatTrak™ Classic Knife | Scorched (Battle-Scarred),$341.36,$356.87
★ StatTrak™ Classic Knife | Scorched (Factory New),$1,004.97,$1,050.65
★ StatTrak™ Classic Knife | Scorched (Field-Tested),$139.05,$145.37
★ StatTrak™ Classic Knife | Scorched (Minimal Wear),$140.73,$147.12
★ StatTrak™ Classic Knife | Scorched (Well-Worn),$211.99,$221.62
★ StatTrak™ Classic Knife | Slaughter (Factory New),$488.38,$510.57
★ StatTrak™ Classic Knife | Slaughter (Field-Tested),$669.57,$700.00
★ StatTrak™ Classic Knife | Slaughter (Minimal Wear),$327.12,$341.98
★ StatTrak™ Classic Knife | Stained (Battle-Scarred),$159.15,$166.38
★ StatTrak™ Classic Knife | Stained (Factory New),$360.34,$376.71
★ StatTrak™ Classic Knife | Stained (Field-Tested),$169.54,$177.24
★ StatTrak™ Classic Knife | Stained (Minimal Wear),$188.44,$197.00
★ StatTrak™ Classic Knife | Stained (Well-Worn),$147.37,$154.06
★ StatTrak™ Classic Knife | Urban Masked (Field-Tested),$125.31,$131.00
★ StatTrak™ Classic Knife | Urban Masked (Minimal Wear),$172.17,$179.99
★ StatTrak™ Falchion Knife,$129.77,$135.66
★ StatTrak™ Falchion Knife | Blue Steel (Battle-Scarred),$137.23,$143.46
★ StatTrak™ Falchion Knife | Blue Steel (Factory New),$265.93,$278.01
★ StatTrak™ Falchion Knife | Blue Steel (Field-Tested),$136.20,$142.39
★ StatTrak™ Falchion Knife | Blue Steel (Minimal Wear),$160.42,$167.71
★ StatTrak™ Falchion Knife | Blue Steel (Well-Worn),$140.08,$146.44
★ StatTrak™ Falchion Knife | Boreal Forest (Battle-Scarred),$93.40,$97.64
★ StatTrak™ Falchion Knife | Boreal Forest (Field-Tested),$107.16,$112.03
★ StatTrak™ Falchion Knife | Boreal Forest (Minimal Wear),$164.90,$172.39
★ StatTrak™ Falchion Knife | Boreal Forest (Well-Worn),$126.43,$132.17
★ StatTrak™ Falchion Knife | Case Hardened (Battle-Scarred),$164.52,$171.99
★ StatTrak™ Falchion Knife | Case Hardened (Factory New),$294.75,$308.14
★ StatTrak™ Falchion Knife | Case Hardened (Field-Tested),$152.47,$159.40
★ StatTrak™ Falchion Knife | Case Hardened (Minimal Wear),$352.00,$368.00
★ StatTrak™ Falchion Knife | Case Hardened (Well-Worn),$177.81,$185.89
★ StatTrak™ Falchion Knife | Crimson Web (Battle-Scarred),$110.59,$115.61
★ StatTrak™ Falchion Knife | Crimson Web (Field-Tested),$165.40,$172.91
★ StatTrak™ Falchion Knife | Crimson Web (Minimal Wear),$1,650.00,$1,725.00
★ StatTrak™ Falchion Knife | Crimson Web (Well-Worn),$220.15,$230.15
★ StatTrak™ Falchion Knife | Damascus Steel (Battle-Scarred),$99.93,$104.47
★ StatTrak™ Falchion Knife | Damascus Steel (Factory New),$194.20,$203.02
★ StatTrak™ Falchion Knife | Damascus Steel (Field-Tested),$150.65,$157.49
★ StatTrak™ Falchion Knife | Damascus Steel (Minimal Wear),$158.30,$165.49
★ StatTrak™ Falchion Knife | Damascus Steel (Well-Worn),$159.77,$167.03
★ StatTrak™ Falchion Knife | Doppler (Factory New),$301.27,$314.96
★ StatTrak™ Falchion Knife | Fade (Factory New),$247.50,$258.75
★ StatTrak™ Falchion Knife | Fade (Minimal Wear),$286.96,$300.00
★ StatTrak™ Falchion Knife | Forest DDPAT (Battle-Scarred),$90.87,$95.00
★ StatTrak™ Falchion Knife | Forest DDPAT (Field-Tested),$94.69,$98.99
★ StatTrak™ Falchion Knife | Forest DDPAT (Minimal Wear),$110.75,$115.78
★ StatTrak™ Falchion Knife | Forest DDPAT (Well-Worn),$327.51,$342.39
★ StatTrak™ Falchion Knife | Marble Fade (Factory New),$304.32,$318.15
★ StatTrak™ Falchion Knife | Marble Fade (Minimal Wear),$502.16,$524.98
★ StatTrak™ Falchion Knife | Night (Battle-Scarred),$95.18,$99.50
★ StatTrak™ Falchion Knife | Night (Field-Tested),$118.39,$123.77
★ StatTrak™ Falchion Knife | Night (Minimal Wear),$147.75,$154.46
★ StatTrak™ Falchion Knife | Night (Well-Worn),$135.34,$141.49
★ StatTrak™ Falchion Knife | Rust Coat (Battle-Scarred),$103.70,$108.41
★ StatTrak™ Falchion Knife | Rust Coat (Well-Worn),$112.58,$117.69
★ StatTrak™ Falchion Knife | Safari Mesh (Battle-Scarred),$143.39,$149.90
★ StatTrak™ Falchion Knife | Safari Mesh (Field-Tested),$100.44,$105.00
★ StatTrak™ Falchion Knife | Safari Mesh (Minimal Wear),$112.99,$118.12
★ StatTrak™ Falchion Knife | Scorched (Battle-Scarred),$92.66,$96.87
★ StatTrak™ Falchion Knife | Scorched (Factory New),$209.29,$218.80
★ StatTrak™ Falchion Knife | Scorched (Field-Tested),$96.07,$100.43
★ StatTrak™ Falchion Knife | Scorched (Minimal Wear),$116.75,$122.05
★ StatTrak™ Falchion Knife | Slaughter (Factory New),$240.17,$251.08
★ StatTrak™ Falchion Knife | Slaughter (Field-Tested),$204.96,$214.27
★ StatTrak™ Falchion Knife | Slaughter (Minimal Wear),$207.55,$216.98
★ StatTrak™ Falchion Knife | Stained (Battle-Scarred),$116.75,$122.05
★ StatTrak™ Falchion Knife | Stained (Field-Tested),$105.12,$109.89
★ StatTrak™ Falchion Knife | Stained (Minimal Wear),$109.18,$114.14
★ StatTrak™ Falchion Knife | Stained (Well-Worn),$106.71,$111.56
★ StatTrak™ Falchion Knife | Tiger Tooth (Factory New),$225.96,$236.23
★ StatTrak™ Falchion Knife | Tiger Tooth (Minimal Wear),$231.70,$242.23
★ StatTrak™ Falchion Knife | Ultraviolet (Battle-Scarred),$101.18,$105.77
★ StatTrak™ Falchion Knife | Ultraviolet (Field-Tested),$132.00,$138.00
★ StatTrak™ Falchion Knife | Ultraviolet (Minimal Wear),$192.88,$201.64
★ StatTrak™ Falchion Knife | Ultraviolet (Well-Worn),$133.14,$139.19
★ StatTrak™ Falchion Knife | Urban Masked (Battle-Scarred),$160.11,$167.38
★ StatTrak™ Falchion Knife | Urban Masked (Field-Tested),$95.32,$99.65
★ StatTrak™ Falchion Knife | Urban Masked (Minimal Wear),$126.58,$132.33
★ StatTrak™ Flip Knife,$161.23,$168.55
★ StatTrak™ Flip Knife | Autotronic (Battle-Scarred),$198.14,$207.14
★ StatTrak™ Flip Knife | Autotronic (Factory New),$617.22,$645.27
★ StatTrak™ Flip Knife | Autotronic (Field-Tested),$198.09,$207.09
★ StatTrak™ Flip Knife | Autotronic (Minimal Wear),$247.87,$259.13
★ StatTrak™ Flip Knife | Black Laminate (Battle-Scarred),$149.68,$156.48
★ StatTrak™ Flip Knife | Black Laminate (Factory New),$465.63,$486.79
★ StatTrak™ Flip Knife | Black Laminate (Field-Tested),$156.99,$164.12
★ StatTrak™ Flip Knife | Black Laminate (Minimal Wear),$202.95,$212.17
★ StatTrak™ Flip Knife | Black Laminate (Well-Worn),$138.65,$144.95
★ StatTrak™ Flip Knife | Blue Steel (Field-Tested),$138.56,$144.85
★ StatTrak™ Flip Knife | Blue Steel (Minimal Wear),$144.10,$150.65
★ StatTrak™ Flip Knife | Blue Steel (Well-Worn),$207.41,$216.83
★ StatTrak™ Flip Knife | Boreal Forest (Field-Tested),$121.00,$126.50
★ StatTrak™ Flip Knife | Boreal Forest (Minimal Wear),$133.36,$139.42
★ StatTrak™ Flip Knife | Bright Water (Battle-Scarred),$1,768.45,$1,848.83
★ StatTrak™ Flip Knife | Bright Water (Factory New),$186.80,$195.29
★ StatTrak™ Flip Knife | Bright Water (Field-Tested),$146.52,$153.18
★ StatTrak™ Flip Knife | Bright Water (Minimal Wear),$213.42,$223.12
★ StatTrak™ Flip Knife | Case Hardened (Battle-Scarred),$417.59,$436.57
★ StatTrak™ Flip Knife | Case Hardened (Field-Tested),$260.95,$272.81
★ StatTrak™ Flip Knife | Case Hardened (Minimal Wear),$266.27,$278.37
★ StatTrak™ Flip Knife | Case Hardened (Well-Worn),$184.85,$193.25
★ StatTrak™ Flip Knife | Crimson Web (Battle-Scarred),$171.24,$179.02
★ StatTrak™ Flip Knife | Crimson Web (Field-Tested),$205.32,$214.65
★ StatTrak™ Flip Knife | Crimson Web (Minimal Wear),$778.30,$813.67
★ StatTrak™ Flip Knife | Crimson Web (Well-Worn),$250.30,$261.67
★ StatTrak™ Flip Knife | Damascus Steel (Factory New),$209.00,$218.50
★ StatTrak™ Flip Knife | Damascus Steel (Field-Tested),$136.45,$142.65
★ StatTrak™ Flip Knife | Damascus Steel (Minimal Wear),$153.03,$159.98
★ StatTrak™ Flip Knife | Damascus Steel (Well-Worn),$159.40,$166.64
★ StatTrak™ Flip Knife | Doppler (Factory New),$287.11,$300.16
★ StatTrak™ Flip Knife | Doppler (Minimal Wear),$545.83,$570.64
★ StatTrak™ Flip Knife | Fade (Factory New),$367.22,$383.91
★ StatTrak™ Flip Knife | Forest DDPAT (Battle-Scarred),$109.67,$114.65
★ StatTrak™ Flip Knife | Forest DDPAT (Field-Tested),$117.38,$122.71
★ StatTrak™ Flip Knife | Forest DDPAT (Minimal Wear),$155.44,$162.50
★ StatTrak™ Flip Knife | Forest DDPAT (Well-Worn),$176.00,$184.00
★ StatTrak™ Flip Knife | Freehand (Factory New),$263.63,$275.61
★ StatTrak™ Flip Knife | Freehand (Field-Tested),$153.10,$160.05
★ StatTrak™ Flip Knife | Freehand (Minimal Wear),$219.07,$229.02
★ StatTrak™ Flip Knife | Gamma Doppler (Factory New),$395.16,$413.12
★ StatTrak™ Flip Knife | Lore (Field-Tested),$260.94,$272.80
★ StatTrak™ Flip Knife | Lore (Minimal Wear),$365.24,$381.84
★ StatTrak™ Flip Knife | Marble Fade (Factory New),$454.25,$474.89
★ StatTrak™ Flip Knife | Night (Battle-Scarred),$122.30,$127.85
★ StatTrak™ Flip Knife | Night (Field-Tested),$155.07,$162.11
★ StatTrak™ Flip Knife | Night (Minimal Wear),$232.25,$242.80
★ StatTrak™ Flip Knife | Night (Well-Worn),$174.66,$182.59
★ StatTrak™ Flip Knife | Rust Coat (Battle-Scarred),$127.50,$133.29
★ StatTrak™ Flip Knife | Rust Coat (Well-Worn),$146.98,$153.66
★ StatTrak™ Flip Knife | Safari Mesh (Battle-Scarred),$107.18,$112.05
★ StatTrak™ Flip Knife | Safari Mesh (Field-Tested),$105.45,$110.24
★ StatTrak™ Flip Knife | Safari Mesh (Minimal Wear),$124.50,$130.15
★ StatTrak™ Flip Knife | Scorched (Field-Tested),$166.50,$174.06
★ StatTrak™ Flip Knife | Scorched (Minimal Wear),$251.08,$262.49
★ StatTrak™ Flip Knife | Slaughter (Factory New),$295.84,$309.28
★ StatTrak™ Flip Knife | Slaughter (Field-Tested),$269.13,$281.36
★ StatTrak™ Flip Knife | Slaughter (Minimal Wear),$314.06,$328.33
★ StatTrak™ Flip Knife | Stained (Battle-Scarred),$119.83,$125.27
★ StatTrak™ Flip Knife | Stained (Factory New),$216.57,$226.41
★ StatTrak™ Flip Knife | Stained (Field-Tested),$129.61,$135.50
★ StatTrak™ Flip Knife | Stained (Minimal Wear),$133.33,$139.39
★ StatTrak™ Flip Knife | Stained (Well-Worn),$240.10,$251.01
★ StatTrak™ Flip Knife | Tiger Tooth (Factory New),$277.29,$289.89
★ StatTrak™ Flip Knife | Ultraviolet (Battle-Scarred),$128.45,$134.28
★ StatTrak™ Flip Knife | Ultraviolet (Field-Tested),$145.20,$151.80
★ StatTrak™ Flip Knife | Ultraviolet (Minimal Wear),$286.02,$299.02
★ StatTrak™ Flip Knife | Ultraviolet (Well-Worn),$169.34,$177.03
★ StatTrak™ Flip Knife | Urban Masked (Field-Tested),$110.91,$115.95
★ StatTrak™ Flip Knife | Urban Masked (Minimal Wear),$126.65,$132.40
★ StatTrak™ Gut Knife,$113.72,$118.88
★ StatTrak™ Gut Knife | Autotronic (Battle-Scarred),$183.42,$191.75
★ StatTrak™ Gut Knife | Autotronic (Field-Tested),$169.22,$176.91
★ StatTrak™ Gut Knife | Autotronic (Minimal Wear),$225.97,$236.24
★ StatTrak™ Gut Knife | Autotronic (Well-Worn),$172.18,$180.00
★ StatTrak™ Gut Knife | Black Laminate (Battle-Scarred),$124.81,$130.48
★ StatTrak™ Gut Knife | Black Laminate (Factory New),$242.84,$253.87
★ StatTrak™ Gut Knife | Black Laminate (Field-Tested),$133.18,$139.23
★ StatTrak™ Gut Knife | Black Laminate (Minimal Wear),$128.61,$134.45
★ StatTrak™ Gut Knife | Black Laminate (Well-Worn),$125.85,$131.57
★ StatTrak™ Gut Knife | Blue Steel (Battle-Scarred),$139.66,$146.00
★ StatTrak™ Gut Knife | Blue Steel (Factory New),$627.69,$656.22
★ StatTrak™ Gut Knife | Blue Steel (Field-Tested),$112.87,$118.00
★ StatTrak™ Gut Knife | Blue Steel (Minimal Wear),$191.31,$200.00
★ StatTrak™ Gut Knife | Boreal Forest (Battle-Scarred),$118.38,$123.76
★ StatTrak™ Gut Knife | Boreal Forest (Field-Tested),$84.22,$88.04
★ StatTrak™ Gut Knife | Boreal Forest (Minimal Wear),$120.09,$125.54
★ StatTrak™ Gut Knife | Boreal Forest (Well-Worn),$163.75,$171.19
★ StatTrak™ Gut Knife | Bright Water (Factory New),$138.89,$145.20
★ StatTrak™ Gut Knife | Bright Water (Field-Tested),$101.73,$106.35
★ StatTrak™ Gut Knife | Bright Water (Minimal Wear),$145.56,$152.17
★ StatTrak™ Gut Knife | Bright Water (Well-Worn),$626.51,$654.98
★ StatTrak™ Gut Knife | Case Hardened (Battle-Scarred),$175.75,$183.73
★ StatTrak™ Gut Knife | Case Hardened (Factory New),$291.74,$305.00
★ StatTrak™ Gut Knife | Case Hardened (Field-Tested),$138.69,$144.99
★ StatTrak™ Gut Knife | Case Hardened (Minimal Wear),$167.07,$174.66
★ StatTrak™ Gut Knife | Case Hardened (Well-Worn),$182.20,$190.48
★ StatTrak™ Gut Knife | Crimson Web (Battle-Scarred),$600.41,$627.70
★ StatTrak™ Gut Knife | Crimson Web (Field-Tested),$118.89,$124.29
★ StatTrak™ Gut Knife | Crimson Web (Well-Worn),$188.30,$196.85
★ StatTrak™ Gut Knife | Damascus Steel (Factory New),$267.36,$279.51
★ StatTrak™ Gut Knife | Damascus Steel (Field-Tested),$106.38,$111.21
★ StatTrak™ Gut Knife | Damascus Steel (Minimal Wear),$148.26,$154.99
★ StatTrak™ Gut Knife | Damascus Steel (Well-Worn),$356.85,$373.07
★ StatTrak™ Gut Knife | Doppler (Factory New),$152.84,$159.78
★ StatTrak™ Gut Knife | Doppler (Minimal Wear),$286.00,$299.00
★ StatTrak™ Gut Knife | Fade (Factory New),$219.24,$229.20
★ StatTrak™ Gut Knife | Forest DDPAT (Battle-Scarred),$125.54,$131.24
★ StatTrak™ Gut Knife | Forest DDPAT (Field-Tested),$112.47,$117.58
★ StatTrak™ Gut Knife | Forest DDPAT (Minimal Wear),$131.82,$137.81
★ StatTrak™ Gut Knife | Freehand (Factory New),$146.49,$153.14
★ StatTrak™ Gut Knife | Freehand (Field-Tested),$103.10,$107.78
★ StatTrak™ Gut Knife | Freehand (Minimal Wear),$120.09,$125.54
★ StatTrak™ Gut Knife | Gamma Doppler (Factory New),$187.46,$195.98
★ StatTrak™ Gut Knife | Lore (Factory New),$408.89,$427.47
★ StatTrak™ Gut Knife | Lore (Field-Tested),$183.77,$192.12
★ StatTrak™ Gut Knife | Lore (Minimal Wear),$278.45,$291.10
★ StatTrak™ Gut Knife | Lore (Well-Worn),$230.03,$240.48
★ StatTrak™ Gut Knife | Marble Fade (Factory New),$177.50,$185.56
★ StatTrak™ Gut Knife | Night (Battle-Scarred),$93.26,$97.49
★ StatTrak™ Gut Knife | Night (Field-Tested),$95.55,$99.89
★ StatTrak™ Gut Knife | Night (Minimal Wear),$131.98,$137.97
★ StatTrak™ Gut Knife | Rust Coat (Battle-Scarred),$91.33,$95.48
★ StatTrak™ Gut Knife | Safari Mesh (Battle-Scarred),$96.07,$100.43
★ StatTrak™ Gut Knife | Safari Mesh (Field-Tested),$87.87,$91.86
★ StatTrak™ Gut Knife | Safari Mesh (Minimal Wear),$106.71,$111.56
★ StatTrak™ Gut Knife | Safari Mesh (Well-Worn),$102.58,$107.24
★ StatTrak™ Gut Knife | Scorched (Battle-Scarred),$102.38,$107.03
★ StatTrak™ Gut Knife | Scorched (Field-Tested),$83.97,$87.78
★ StatTrak™ Gut Knife | Scorched (Minimal Wear),$110.00,$115.00
★ StatTrak™ Gut Knife | Slaughter (Factory New),$187.95,$196.49
★ StatTrak™ Gut Knife | Slaughter (Minimal Wear),$156.92,$164.05
★ StatTrak™ Gut Knife | Stained (Battle-Scarred),$95.65,$99.99
★ StatTrak™ Gut Knife | Stained (Field-Tested),$106.64,$111.48
★ StatTrak™ Gut Knife | Stained (Minimal Wear),$101.27,$105.87
★ StatTrak™ Gut Knife | Stained (Well-Worn),$133.14,$139.19
★ StatTrak™ Gut Knife | Tiger Tooth (Factory New),$162.37,$169.75
★ StatTrak™ Gut Knife | Tiger Tooth (Minimal Wear),$176.00,$184.00
★ StatTrak™ Gut Knife | Ultraviolet (Battle-Scarred),$1,100.00,$1,150.00
★ StatTrak™ Gut Knife | Ultraviolet (Field-Tested),$101.11,$105.70
★ StatTrak™ Gut Knife | Ultraviolet (Minimal Wear),$146.05,$152.68
★ StatTrak™ Gut Knife | Ultraviolet (Well-Worn),$313.85,$328.11
★ StatTrak™ Gut Knife | Urban Masked (Battle-Scarred),$1,570.26,$1,641.63
★ StatTrak™ Gut Knife | Urban Masked (Field-Tested),$87.25,$91.21
★ StatTrak™ Gut Knife | Urban Masked (Minimal Wear),$99.93,$104.47
★ StatTrak™ Gut Knife | Urban Masked (Well-Worn),$112.99,$118.12
★ StatTrak™ Huntsman Knife,$213.42,$223.12
★ StatTrak™ Huntsman Knife | Blue Steel (Battle-Scarred),$162.61,$170.00
★ StatTrak™ Huntsman Knife | Blue Steel (Field-Tested),$181.06,$189.29
★ StatTrak™ Huntsman Knife | Blue Steel (Minimal Wear),$170.28,$178.02
★ StatTrak™ Huntsman Knife | Blue Steel (Well-Worn),$188.30,$196.85
★ StatTrak™ Huntsman Knife | Boreal Forest (Battle-Scarred),$119.57,$125.00
★ StatTrak™ Huntsman Knife | Boreal Forest (Field-Tested),$110.46,$115.48
★ StatTrak™ Huntsman Knife | Boreal Forest (Battle-Scarred),$119.57,$125.00
★ StatTrak™ Huntsman Knife | Boreal Forest (Field-Tested),$110.46,$115.48
★ StatTrak™ Huntsman Knife | Boreal Forest (Minimal Wear),$156.17,$163.26
★ StatTrak™ Huntsman Knife | Boreal Forest (Well-Worn),$125.54,$131.24
★ StatTrak™ Huntsman Knife | Case Hardened (Battle-Scarred),$201.72,$210.88
★ StatTrak™ Huntsman Knife | Case Hardened (Factory New),$957.94,$1,001.48
★ StatTrak™ Huntsman Knife | Case Hardened (Field-Tested),$313.85,$328.11
★ StatTrak™ Huntsman Knife | Case Hardened (Minimal Wear),$222.69,$232.81
★ StatTrak™ Huntsman Knife | Case Hardened (Well-Worn),$170.74,$178.50
★ StatTrak™ Huntsman Knife | Crimson Web (Battle-Scarred),$194.72,$203.57
★ StatTrak™ Huntsman Knife | Crimson Web (Field-Tested),$210.39,$219.95
★ StatTrak™ Huntsman Knife | Crimson Web (Minimal Wear),$418.74,$437.77
★ StatTrak™ Huntsman Knife | Damascus Steel (Factory New),$282.18,$295.00
★ StatTrak™ Huntsman Knife | Damascus Steel (Field-Tested),$133.14,$139.19
★ StatTrak™ Huntsman Knife | Damascus Steel (Minimal Wear),$175.31,$183.27
★ StatTrak™ Huntsman Knife | Doppler (Factory New),$339.49,$354.92
